usertoken,visGroup,trial_duration,vars,varIndex,prior_belief,prior_lwr,prior_upr,post_belief,post_lwr,post_upr,diff_belief,diff_uncertainty,pop_corr,sample_corr,post_error,post_error_abs,prior_uncertainty,post_uncertainty,prior_sd,post_sd,exclude
qSy4nHUD,hop,8412,Temperature_Sales of Mittens,5,-0.521018695,-0.997102925,-0.044934465,-0.376473983,-0.405579699,-0.347368267,0.14454,-0.89396,-0.9,-0.89,0.513526017,0.513526017,0.95216846,0.058211432,0.238042115,0.014552858,0
qSy4nHUD,scatter,7400,Vaccination rate_Rate of illness,1,0.5636896,0.191353254,0.936025947,1,-1,1,0.43631,1.25533,-0.9,-0.89,1.89,1.89,0.744672692,2,0.186168173,1,0
qSy4nHUD,hop,4282,Weight_Price,7,-0.109107357,-0.515318056,0.297103342,1,0.923728659,1,1.10911,-0.73615,0.9,0.9,0.1,0.1,0.812421398,0.076271341,0.20310535,0.03813567,0
qSy4nHUD,hop,4524,Yearly income_Height,6,-1,-1,-0.670729241,-0.614710241,-0.764380006,-0.465040476,0.38529,-0.02993,0,0.02,-0.634710241,0.634710241,0.329270759,0.29933953,0.16463538,0.074834882,0
qbZJlTja,hop,6221,Exercise amount_Body weight,6,1,-0.364031072,1,-0.473484043,-1,1,-1.47348,0.63597,-0.4,-0.42,-0.053484043,0.053484043,1.364031072,2,0.682015536,0.736742022,0
qbZJlTja,scatter,11060,Government spending_Budget deficit,3,-1,-1,0.605022417,-0.384205644,-1,0.401270992,0.61579,-0.20375,0.9,0.93,-1.314205644,1.314205644,1.605022417,1.401270992,0.802511208,0.392738318,0
qbZJlTja,scatter,14288,Immigrant population_Economic growth,2,0.547538944,-1,1,0.464665413,0.464665413,0.464665413,-0.08287,-2,0.4,0.44,0.024665413,0.024665413,2,0,0.773769472,0.001,0
qbZJlTja,scatter,6552,Income tax rate_Poverty rate,4,-1,-1,1,0.33293365,-0.3341327,1,1.33293,-0.66587,0,0.08,0.25293365,0.25293365,2,1.3341327,1,0.333533175,0
qbZJlTja,scatter,24502,Labor union participation_Corporate profits,1,0.827217341,-1,1,0.161800571,-1,1,-0.66542,0,-0.4,-0.41,0.571800571,0.571800571,2,2,0.91360867,0.580900285,0
qbZJlTja,hop,15262,Temperature_Crime rate,9,-0.686835111,-1,0.729217254,-1,-1,0.076321932,-0.31316,-0.6529,0.4,0.4,-1.4,1.4,1.729217254,1.076321932,0.708026183,0.538160966,0
qbZJlTja,hop,9336,Temperature_Sales of Mittens,5,1,-0.223311166,1,1,0.611769133,1,0,-0.83508,-0.9,-0.89,1.89,1.89,1.223311166,0.388230867,0.611655583,0.194115433,0
qbZJlTja,scatter,7903,Vaccination rate_Rate of illness,0,1,0.598458129,1,-0.634133122,-1,-0.268266245,-1.63413,0.33019,-0.9,-0.89,0.255866878,0.255866878,0.401541871,0.731733755,0.200770936,0.182933439,0
qbZJlTja,hop,4588,Weight_Price,7,-0.096975002,-0.930657096,0.736707092,1,-1,1,1.09698,0.33264,0.9,0.9,0.1,0.1,1.667364188,2,0.416841047,1,0
qbZJlTja,hop,14655,Yearly income_Height,8,-0.874968455,-1,0.665828996,-0.590595487,-1,-0.181190975,0.28437,-0.84702,0,0.02,-0.610595487,0.610595487,1.665828996,0.818809025,0.770398725,0.204702256,0
qlxqnI5I,band,4304,Exercise amount_Body weight,8,1,-0.002724086,1,1,0.40571087,1,0,-0.40843,-0.4,-0.42,1.42,1.42,1.002724086,0.59428913,0.501362043,0.297144565,0
qlxqnI5I,scatter,6888,Government spending_Budget deficit,1,0.789506412,0.579012825,1,-1,-1,-0.499994404,-1.78951,0.07902,0.9,0.93,-1.93,1.93,0.420987175,0.500005596,0.105246794,0.250002798,0
qlxqnI5I,scatter,7557,Immigrant population_Economic growth,2,0.891865908,0.244306975,1,0.753198564,0.506397127,1,-0.13867,-0.26209,0.4,0.44,0.313198564,0.313198564,0.755693025,0.493602873,0.323779466,0.123400718,0
qlxqnI5I,scatter,13204,Income tax rate_Poverty rate,3,0.538163137,0.076326273,1,-0.658885856,-1,-0.317771711,-1.19705,-0.24145,0,0.08,-0.738885856,0.738885856,0.923673727,0.682228289,0.230918432,0.170557072,0
qlxqnI5I,scatter,19808,Labor union participation_Corporate profits,0,-1,-1,-0.156902273,0.487610206,0.054657692,0.92056272,1.48761,0.02281,-0.4,-0.41,0.897610206,0.897610206,0.843097727,0.865905028,0.421548864,0.216476257,0
qlxqnI5I,band,4329,Temperature_Crime rate,7,0.759798827,-0.180756642,1,1,0.216255787,1,0.2402,-0.39701,0.4,0.4,0.6,0.6,1.180756642,0.783744213,0.470277735,0.391872106,0
qlxqnI5I,band,4656,Temperature_Sales of Mittens,9,0.497428308,-0.586844489,1,0.684041889,-0.285832774,1,0.18661,-0.30101,-0.9,-0.89,1.574041889,1.574041889,1.586844489,1.285832774,0.542136399,0.484937332,0
qlxqnI5I,scatter,103014,Vaccination rate_Rate of illness,4,0.960900939,0.357988764,1,-0.76929972,-1,-0.338426902,-1.7302,0.01956,-0.9,-0.89,0.12070028,0.12070028,0.642011236,0.661573098,0.301456087,0.215436409,0
qlxqnI5I,band,7733,Weight_Price,6,-0.44923364,-1,0.10153272,0.742876109,-0.888611164,1,1.19211,0.78708,0.9,0.9,-0.157123891,0.157123891,1.10153272,1.888611164,0.27538318,0.815743636,0
qlxqnI5I,band,5951,Yearly income_Height,5,0.201990484,-0.385183171,0.789164139,-1,-1,0.949983861,-1.20199,0.77564,0,0.02,-1.02,1.02,1.17434731,1.949983861,0.293586828,0.97499193,0
qqXohygZ,line,17833,Exercise amount_Body weight,6,0.565175264,0.388125377,0.742225151,-0.322170548,-0.759123485,0.114782388,-0.88735,0.51981,-0.4,-0.42,0.097829452,0.097829452,0.354099774,0.873905873,0.088524943,0.218476468,0
qqXohygZ,scatter,54727,Government spending_Budget deficit,3,-0.814772867,-1,-0.536689334,0.840647003,0.710445212,0.970848794,1.65542,-0.20291,0.9,0.93,-0.089352997,0.089352997,0.463310666,0.260403582,0.139041767,0.065100895,0
qqXohygZ,scatter,79735,Immigrant population_Economic growth,0,-0.386925902,-1,0.473221706,0.172414367,-0.172626581,0.517455316,0.55934,-0.78314,0.4,0.44,-0.267585633,0.267585633,1.473221706,0.690081896,0.430073804,0.172520474,0
qqXohygZ,scatter,50972,Income tax rate_Poverty rate,1,-0.014852134,-0.695279623,0.665575356,-0.255244101,-0.569546401,0.0590582,-0.24039,-0.73225,0,0.08,-0.335244101,0.335244101,1.360854979,0.628604601,0.340213745,0.15715115,0
qqXohygZ,scatter,17803,Labor union participation_Corporate profits,2,-0.693202081,-0.863682718,-0.522721443,-0.713533648,-0.856643893,-0.570423404,-0.02033,-0.05474,-0.4,-0.41,-0.303533648,0.303533648,0.340961275,0.286220489,0.085240319,0.071555122,0
qqXohygZ,line,20048,Temperature_Crime rate,7,0.154136162,-0.644737567,0.953009892,0.490065732,0.275350565,0.704780899,0.33593,-1.16832,0.4,0.4,0.090065732,0.090065732,1.597747459,0.429430334,0.399436865,0.107357584,0
qqXohygZ,line,8391,Temperature_Sales of Mittens,9,0.737101052,0.606060617,0.868141487,-0.507935566,-1,0.957895721,-1.24504,1.69581,-0.9,-0.89,0.382064434,0.382064434,0.26208087,1.957895721,0.065520217,0.732915644,0
qqXohygZ,scatter,9615,Vaccination rate_Rate of illness,4,0.966431658,0.932863315,1,-1,-1,-0.902733205,-1.96643,0.03013,-0.9,-0.89,-0.11,0.11,0.067136685,0.097266795,0.016784171,0.048633397,0
qqXohygZ,line,14894,Weight_Price,8,-0.945068625,-1,-0.880304893,0.810877798,0.514765651,1,1.75595,0.36554,0.9,0.9,-0.089122202,0.089122202,0.119695107,0.485234349,0.032381866,0.148056073,0
qqXohygZ,line,16553,Yearly income_Height,5,-0.013639936,-0.246644698,0.219364827,0.139872807,0.064024499,0.215721114,0.15351,-0.31431,0,0.02,0.119872807,0.119872807,0.466009526,0.151696615,0.116502381,0.037924154,0
rXmt0Xmr,scatter,17740,Exercise amount_Body weight,4,-0.761937994,-0.918996321,-0.604879667,-0.582909671,-0.700517525,-0.465301817,0.17903,-0.0789,-0.4,-0.42,-0.162909671,0.162909671,0.314116654,0.235215708,0.078529163,0.058803927,0
rXmt0Xmr,hop,13218,Government spending_Budget deficit,5,0.868162809,0.778559831,0.957765787,0.754899306,0.651599944,0.858198668,-0.11326,0.02739,0.9,0.93,-0.175100694,0.175100694,0.179205956,0.206598725,0.044801489,0.051649681,0
rXmt0Xmr,hop,8654,Immigrant population_Economic growth,8,0.360278383,-0.007175128,0.727731894,0.2565847,0.086405997,0.426763403,-0.10369,-0.39455,0.4,0.44,-0.1834153,0.1834153,0.734907022,0.340357406,0.183726756,0.085089352,0
rXmt0Xmr,hop,13033,Income tax rate_Poverty rate,9,0.727678839,0.455357678,1,-0.077669285,-0.218259581,0.06292101,-0.80535,-0.26346,0,0.08,-0.157669285,0.157669285,0.544642322,0.281180591,0.13616058,0.070295148,0
rXmt0Xmr,hop,11087,Labor union participation_Corporate profits,6,-0.419364535,-1,0.483353017,-0.570388521,-0.690627919,-0.450149123,-0.15102,-1.24287,-0.4,-0.41,-0.160388521,0.160388521,1.483353017,0.240478796,0.451358776,0.060119699,0
rXmt0Xmr,scatter,51884,Temperature_Crime rate,0,0.844248451,0.555135947,1,0.621045472,0.489160826,0.752930117,-0.2232,-0.18109,0.4,0.4,0.221045472,0.221045472,0.444864053,0.263769291,0.144556252,0.065942323,0
rXmt0Xmr,scatter,21612,Temperature_Sales of Mittens,1,-1,-1,-1,-1,-1,-0.887969995,0,0.11203,-0.9,-0.89,-0.11,0.11,0,0.112030005,0.001,0.056015003,0
rXmt0Xmr,hop,15202,Vaccination rate_Rate of illness,7,-1,-1,-0.893110895,-0.852564865,-0.966164971,-0.738964759,0.14744,0.12031,-0.9,-0.89,0.037435135,0.037435135,0.106889105,0.227200211,0.053444552,0.056800053,0
rXmt0Xmr,scatter,21905,Weight_Price,3,1,0.889264142,1,0.69964833,0.611156365,0.788140296,-0.30035,0.06625,0.9,0.9,-0.20035167,0.20035167,0.110735858,0.176983932,0.055367929,0.044245983,0
rXmt0Xmr,scatter,15719,Yearly income_Height,2,0.067673149,-0.070397048,0.240508172,0.028948323,0.005094547,0.052802099,-0.03872,-0.2632,0,0.02,0.008948323,0.008948323,0.31090522,0.047707552,0.086417511,0.011926888,0
s4chhFf7,band,10154,Exercise amount_Body weight,5,-0.307532639,-0.460139275,-0.154926002,-0.561614442,-0.877247671,-0.245981213,-0.25408,0.32605,-0.4,-0.42,-0.141614442,0.141614442,0.305213273,0.631266458,0.076303318,0.157816614,0
s4chhFf7,scatter,17046,Government spending_Budget deficit,3,0.65760273,0.41762747,0.89757799,1,0.898982814,1,0.3424,-0.37893,0.9,0.93,0.07,0.07,0.479950519,0.101017186,0.11998763,0.050508593,0
s4chhFf7,scatter,26109,Immigrant population_Economic growth,0,-0.193997352,-0.440032832,0.052038129,0.744327285,0.517406085,0.971248484,0.93832,-0.03823,0.4,0.44,0.304327285,0.304327285,0.492070961,0.453842399,0.12301774,0.1134606,0
s4chhFf7,scatter,32324,Income tax rate_Poverty rate,2,0.41097456,0.104635675,0.717313446,-0.132617681,-0.56964983,0.304414467,-0.54359,0.26139,0,0.08,-0.212617681,0.212617681,0.612677771,0.874064297,0.153169443,0.218516074,0
s4chhFf7,scatter,12179,Labor union participation_Corporate profits,1,0.603278032,0.308357892,0.898198171,-1,-1,-0.774475158,-1.60328,-0.36432,-0.4,-0.41,-0.59,0.59,0.589840279,0.225524842,0.14746007,0.112762421,0
s4chhFf7,band,6317,Temperature_Crime rate,7,-0.044862473,-0.913115122,0.823390176,0.542455222,0.347642169,0.737268274,0.58732,-1.34688,0.4,0.4,0.142455222,0.142455222,1.736505297,0.389626105,0.434126324,0.097406526,0
s4chhFf7,band,5606,Temperature_Sales of Mittens,8,1,0.952480025,1,-1,-1,-0.919918105,-2,0.03256,-0.9,-0.89,-0.11,0.11,0.047519975,0.080081895,0.023759987,0.040040948,0
s4chhFf7,scatter,8113,Vaccination rate_Rate of illness,4,-0.615553376,-0.761199022,-0.469907731,-1,-1,-0.947183326,-0.38445,-0.23847,-0.9,-0.89,-0.11,0.11,0.291291291,0.052816674,0.072822823,0.026408337,0
s4chhFf7,band,5551,Weight_Price,9,0.987779371,0.928843384,1,1,0.957023113,1,0.01222,-0.02818,0.9,0.9,0.1,0.1,0.071156616,0.042976887,0.029467993,0.021488444,0
s4chhFf7,band,8460,Yearly income_Height,6,0.487075053,-0.025849894,1,0.188757401,-0.473438489,0.850953292,-0.29832,0.29854,0,0.02,0.168757401,0.168757401,1.025849894,1.324391781,0.256462474,0.331097945,0
sPtBaeT4,line,7328,Exercise amount_Body weight,7,0.4197483,-0.12213282,0.961629421,-1,-1,-0.442214659,-1.41975,-0.52598,-0.4,-0.42,-0.58,0.58,1.083762241,0.557785341,0.27094056,0.278892671,0
sPtBaeT4,scatter,7042,Government spending_Budget deficit,3,-0.979791529,-1,-0.780954355,0.60955741,0.474106358,0.745008462,1.58935,0.05186,0.9,0.93,-0.32044259,0.32044259,0.219045645,0.270902103,0.099418587,0.067725526,0
sPtBaeT4,scatter,15986,Immigrant population_Economic growth,1,-0.236638109,-0.367388443,-0.105887776,-0.288838153,-0.452921169,-0.124755138,-0.0522,0.06667,0.4,0.44,-0.728838153,0.728838153,0.261500667,0.32816603,0.065375167,0.082041508,0
sPtBaeT4,scatter,3463,Income tax rate_Poverty rate,2,-0.678499573,-0.816648413,-0.540350733,0.951347556,0.65754501,1,1.62985,0.06616,0,0.08,0.871347556,0.871347556,0.27629768,0.34245499,0.06907442,0.146901273,0
sPtBaeT4,scatter,24741,Labor union participation_Corporate profits,0,-0.567033043,-0.747974632,-0.386091453,1,0.737350222,1,1.56703,-0.09923,-0.4,-0.41,1.41,1.41,0.361883179,0.262649778,0.090470795,0.131324889,0
sPtBaeT4,line,8501,Temperature_Crime rate,6,-0.92253677,-1,-0.619169438,0.889756093,0.779512186,1,1.81229,-0.16034,0.4,0.4,0.489756093,0.489756093,0.380830562,0.220487814,0.151683666,0.055121954,0
sPtBaeT4,line,9464,Temperature_Sales of Mittens,5,-0.060503373,-0.1119274,-0.009079347,0.650555429,0.55544601,0.745664849,0.71106,0.08737,-0.9,-0.89,1.540555429,1.540555429,0.102848053,0.190218839,0.025712013,0.04755471,0
sPtBaeT4,scatter,4734,Vaccination rate_Rate of illness,4,-1,-1,-0.646749601,-1,-1,-0.751591916,0,-0.10484,-0.9,-0.89,-0.11,0.11,0.353250399,0.248408084,0.1766252,0.124204042,0
sPtBaeT4,line,4980,Weight_Price,8,0.837640464,0.675280927,1,1,0.126457383,1,0.16236,0.54882,0.9,0.9,0.1,0.1,0.324719073,0.873542617,0.081179768,0.436771308,0
sPtBaeT4,line,5304,Yearly income_Height,9,0.68345267,0.151644775,1,-0.447006493,-1,0.105987014,-1.13046,0.25763,0,0.02,-0.467006493,0.467006493,0.848355225,1.105987014,0.265903947,0.276496754,0
sbRTi9oJ,hop,10822,Exercise amount_Body weight,9,-1,-1,-0.710878232,-1,-1,-0.582283693,0,0.12859,-0.4,-0.42,-0.58,0.58,0.289121768,0.417716307,0.144560884,0.208858153,0
sbRTi9oJ,scatter,32183,Government spending_Budget deficit,1,1,1,1,1,0.829920449,1,0,0.17008,0.9,0.93,0.07,0.07,0,0.170079551,0.001,0.085039776,0
sbRTi9oJ,scatter,23642,Immigrant population_Economic growth,0,0.759353468,0.568059853,0.950647083,1,0.562112861,1,0.24065,0.0553,0.4,0.44,0.56,0.56,0.38258723,0.437887139,0.095646808,0.21894357,0
sbRTi9oJ,scatter,25381,Income tax rate_Poverty rate,3,-0.760348762,-0.985014594,-0.535682931,-0.131205001,-0.287871599,0.025461598,0.62914,-0.136,0,0.08,-0.211205001,0.211205001,0.449331663,0.313333198,0.112332916,0.078333299,0
sbRTi9oJ,scatter,12749,Labor union participation_Corporate profits,2,-0.542289683,-0.914526822,-0.170052545,-1,-1,-0.506275307,-0.45771,-0.25075,-0.4,-0.41,-0.59,0.59,0.744474277,0.493724693,0.186118569,0.246862347,0
sbRTi9oJ,hop,20701,Temperature_Crime rate,7,-0.628629794,-1,-0.257259589,1,0.364074284,1,1.62863,-0.10681,0.4,0.4,0.6,0.6,0.742740411,0.635925716,0.185685103,0.317962858,0
sbRTi9oJ,hop,19861,Temperature_Sales of Mittens,6,-1,-1,-0.768753816,-1,-1,-0.775830495,0,-0.00708,-0.9,-0.89,-0.11,0.11,0.231246184,0.224169505,0.115623092,0.112084752,0
sbRTi9oJ,scatter,11455,Vaccination rate_Rate of illness,4,-1,-1,-0.746500491,-1,-1,-0.766546968,0,-0.02005,-0.9,-0.89,-0.11,0.11,0.253499509,0.233453032,0.126749754,0.116726516,0
sbRTi9oJ,hop,12183,Weight_Price,8,1,1,1,1,0.847467516,1,0,0.15253,0.9,0.9,0.1,0.1,0,0.152532484,0.001,0.076266242,0
sbRTi9oJ,hop,11413,Yearly income_Height,5,0.0312089,-0.44571229,0.508130091,0.214401249,-0.188878453,0.617680952,0.18319,-0.14728,0,0.02,0.194401249,0.194401249,0.953842381,0.806559405,0.238460595,0.201639851,0
tfpHXNeN,band,80134,Exercise amount_Body weight,7,1,-0.190655627,1,-0.897380679,-0.897380679,-0.897380679,-1.89738,-1.19066,-0.4,-0.42,-0.477380679,0.477380679,1.190655627,0,0.595327813,0.001,0
tfpHXNeN,scatter,2907,Government spending_Budget deficit,1,1,-0.383571822,1,0.343567499,-1,1,-0.65643,0.61643,0.9,0.93,-0.586432501,0.586432501,1.383571822,2,0.691785911,0.671783749,0
tfpHXNeN,scatter,19457,Immigrant population_Economic growth,2,-0.318480238,-1,1,0.521274133,-0.132092235,1,0.83975,-0.86791,0.4,0.44,0.081274133,0.081274133,2,1.132092235,0.659240119,0.326683184,0
tfpHXNeN,scatter,2715,Income tax rate_Poverty rate,3,0.596925634,-0.229099058,1,0.522938149,-1,1,-0.07399,0.7709,0,0.08,0.442938149,0.442938149,1.229099058,2,0.413012346,0.761469075,0
tfpHXNeN,scatter,24648,Labor union participation_Corporate profits,0,1,0.596935794,1,0.291480712,-0.140590834,0.723552258,-0.70852,0.46108,-0.4,-0.41,0.701480712,0.701480712,0.403064206,0.864143092,0.201532103,0.216035773,0
tfpHXNeN,band,5893,Temperature_Crime rate,9,0.418798995,-0.462958689,1,-0.395952235,-0.41041746,-0.38148701,-0.81475,-1.43403,0.4,0.4,-0.795952235,0.795952235,1.462958689,0.02893045,0.440878842,0.007232613,0
tfpHXNeN,band,3028,Temperature_Sales of Mittens,8,0.08123948,0.08123948,0.08123948,0.05068015,-0.223844787,0.325205086,-0.03056,0.54905,-0.9,-0.89,0.94068015,0.94068015,0,0.549049873,0.001,0.137262468,0
tfpHXNeN,scatter,11969,Vaccination rate_Rate of illness,4,0.112627683,-0.289624427,0.514879793,0.013902894,-0.30009484,0.327900627,-0.09872,-0.17651,-0.9,-0.89,0.903902894,0.903902894,0.804504221,0.627995467,0.201126055,0.156998867,0
tfpHXNeN,band,3076,Weight_Price,5,-1,-1,1,1,0.550822158,1,2,-1.55082,0.9,0.9,0.1,0.1,2,0.449177842,1,0.224588921,0
tfpHXNeN,band,4187,Yearly income_Height,6,0.073111911,-0.562811472,0.709035293,1,-1,1,0.92689,0.72815,0,0.02,0.98,0.98,1.271846765,2,0.317961691,1,0
uA0bwXSg,band,6470,Exercise amount_Body weight,9,-0.623814186,-1,-0.233625998,-0.129170441,-0.965018525,0.706677643,0.49464,0.90532,-0.4,-0.42,0.290829559,0.290829559,0.766374002,1.671696169,0.195094094,0.417924042,0
uA0bwXSg,scatter,16079,Government spending_Budget deficit,1,0.362975287,-0.274049427,1,1,0.790411816,1,0.63702,-1.06446,0.9,0.93,0.07,0.07,1.274049427,0.209588184,0.318512357,0.104794092,0
uA0bwXSg,scatter,10517,Immigrant population_Economic growth,0,0.633920656,0.350772115,0.917069198,0.103120803,-0.793758394,1,-0.5308,1.22746,0.4,0.44,-0.336879197,0.336879197,0.566297082,1.793758394,0.141574271,0.448439598,0
uA0bwXSg,scatter,9620,Income tax rate_Poverty rate,3,-0.767757652,-0.977751042,-0.557764262,-0.160431756,-1,0.976123017,0.60733,1.55614,0,0.08,-0.240431756,0.240431756,0.419986781,1.976123017,0.104996695,0.568277386,0
uA0bwXSg,scatter,23371,Labor union participation_Corporate profits,4,0.184699989,-0.896164444,1,-1,-1,-0.138603672,-1.1847,-1.03477,-0.4,-0.41,-0.59,0.59,1.896164444,0.861396328,0.540432216,0.430698164,0
uA0bwXSg,band,7967,Temperature_Crime rate,6,0.070809775,-0.801230873,0.942850423,0.780241764,0.659882492,0.900601035,0.70943,-1.50336,0.4,0.4,0.380241764,0.380241764,1.744081296,0.240718543,0.436020324,0.060179636,0
uA0bwXSg,band,7012,Temperature_Sales of Mittens,8,-1,-1,-0.884385753,-1,-1,-0.918260668,0,-0.03387,-0.9,-0.89,-0.11,0.11,0.115614247,0.081739332,0.057807124,0.040869666,0
uA0bwXSg,scatter,7940,Vaccination rate_Rate of illness,2,1,0.756990361,1,-0.788910717,-0.944200404,-0.63362103,-1.78891,0.06757,-0.9,-0.89,0.101089283,0.101089283,0.243009639,0.310579375,0.121504819,0.077644844,0
uA0bwXSg,band,8284,Weight_Price,5,0.667133227,0.497901595,0.83636486,0.923854406,0.864676639,0.983032174,0.25672,-0.22011,0.9,0.9,0.023854406,0.023854406,0.338463265,0.118355535,0.084615816,0.029588884,0
uA0bwXSg,band,5014,Yearly income_Height,7,0.143183604,-0.663001688,0.949368896,0.160132507,-0.647121507,0.96738652,0.01695,0.00214,0,0.02,0.140132507,0.140132507,1.612370584,1.614508027,0.403092646,0.403627007,0
uQuyrdbj,band,7699,Exercise amount_Body weight,8,-0.721075974,-0.936463592,-0.505688357,-0.43836665,-0.731427218,-0.145306082,0.28271,0.15535,-0.4,-0.42,-0.01836665,0.01836665,0.430775235,0.586121136,0.107693809,0.146530284,0
uQuyrdbj,scatter,10923,Government spending_Budget deficit,3,1,0.926908097,1,1,0.991941713,1,0,-0.06503,0.9,0.93,0.07,0.07,0.073091903,0.008058287,0.036545952,0.004029144,0
uQuyrdbj,scatter,12305,Immigrant population_Economic growth,1,0.56845019,0.403251822,0.733648559,0.850167545,0.615503933,1,0.28172,0.0541,0.4,0.44,0.410167545,0.410167545,0.330396736,0.384496067,0.082599184,0.117331806,0
uQuyrdbj,scatter,17949,Income tax rate_Poverty rate,4,0.088115499,0.002868709,0.173362289,0.063814312,-0.045861256,0.17348988,-0.0243,0.04886,0,0.08,-0.016185688,0.016185688,0.17049358,0.219351136,0.042623395,0.054837784,0
uQuyrdbj,scatter,10716,Labor union participation_Corporate profits,2,0.35141726,-0.105644931,0.808479451,-0.623918448,-0.749968816,-0.497868081,-0.97534,-0.66202,-0.4,-0.41,-0.213918448,0.213918448,0.914124382,0.252100734,0.228531096,0.063025184,0
uQuyrdbj,band,7276,Temperature_Crime rate,9,0.75142628,0.457759613,1,0.340994379,0.150380178,0.531608579,-0.41043,-0.16101,0.4,0.4,-0.059005621,0.059005621,0.542240387,0.381228401,0.146833334,0.0953071,0
uQuyrdbj,band,13248,Temperature_Sales of Mittens,7,-0.880528927,-0.945558046,-0.815499809,-0.967185111,-1,-0.934370223,-0.08666,-0.06443,-0.9,-0.89,-0.077185111,0.077185111,0.130058237,0.065629777,0.032514559,0.016407444,0
uQuyrdbj,scatter,30264,Vaccination rate_Rate of illness,0,-1,-1,-1,-1,-1,-1,0,0,-0.9,-0.89,-0.11,0.11,0,0,0.001,0.001,0
uQuyrdbj,band,7589,Weight_Price,6,1,0.920464895,1,1,0.95539246,1,0,-0.03493,0.9,0.9,0.1,0.1,0.079535105,0.04460754,0.039767552,0.02230377,0
uQuyrdbj,band,7694,Yearly income_Height,5,0.011722074,-0.036169327,0.059613474,0.153070078,-0.090965569,0.397105725,0.14135,0.39229,0,0.02,0.133070078,0.133070078,0.095782801,0.488071295,0.0239457,0.122017824,0
uW1hTKdY,scatter,13098,Exercise amount_Body weight,3,0.863328395,0.726656789,1,-0.349046134,-0.527308835,-0.170783434,-1.21237,0.08318,-0.4,-0.42,0.070953866,0.070953866,0.273343211,0.356525401,0.068335803,0.08913135,0
uW1hTKdY,line,12074,Government spending_Budget deficit,5,0.288603814,0.185206456,0.392001171,0.906868056,0.813736112,1,0.61826,-0.02053,0.9,0.93,-0.023131944,0.023131944,0.206794715,0.186263888,0.051698679,0.046565972,0
uW1hTKdY,line,6516,Immigrant population_Economic growth,8,0.63802418,0.464406585,0.811641774,0.331241914,0.220511594,0.441972233,-0.30678,-0.12577,0.4,0.44,-0.108758086,0.108758086,0.347235189,0.221460639,0.086808797,0.05536516,0
uW1hTKdY,line,11140,Income tax rate_Poverty rate,6,0.713041165,0.522665825,0.903416505,-0.045906253,-0.283985162,0.192172655,-0.75895,0.09541,0,0.08,-0.125906253,0.125906253,0.38075068,0.476157817,0.09518767,0.119039454,0
uW1hTKdY,line,5318,Labor union participation_Corporate profits,7,0.989798984,0.919693192,1,-0.72775252,-0.897543182,-0.557961858,-1.71755,0.25927,-0.4,-0.41,-0.31775252,0.31775252,0.080306808,0.339581323,0.035052896,0.084895331,0
uW1hTKdY,scatter,33271,Temperature_Crime rate,0,1,0.941982952,1,0.961963983,0.791290738,1,-0.03804,0.15069,0.4,0.4,0.561963983,0.561963983,0.058017048,0.208709262,0.029008524,0.085336622,0
uW1hTKdY,scatter,23769,Temperature_Sales of Mittens,2,0.907896191,0.823864026,0.991928356,-0.941243496,-1,-0.869129491,-1.84914,-0.03719,-0.9,-0.89,-0.051243496,0.051243496,0.16806433,0.130870509,0.042016082,0.036057003,0
uW1hTKdY,line,6006,Vaccination rate_Rate of illness,9,1,0.968145415,1,-1,-1,-1,-2,-0.03185,-0.9,-0.89,-0.11,0.11,0.031854585,0,0.015927292,0.001,0
uW1hTKdY,scatter,20292,Weight_Price,1,0.755794471,0.632063483,0.87952546,1,0.956363967,1,0.24421,-0.20383,0.9,0.9,0.1,0.1,0.247461977,0.043636033,0.061865494,0.021818017,0
uW1hTKdY,scatter,5770,Yearly income_Height,4,0.924145279,0.79945226,1,0.161379893,0.021220868,0.301538919,-0.76277,0.07977,0,0.02,0.141379893,0.141379893,0.20054774,0.280318051,0.062346509,0.070079513,0
uazFkSdf,line,8313,Exercise amount_Body weight,7,0.770873012,0.770873012,0.770873012,-0.506275049,-0.506275049,-0.506275049,-1.27715,0,-0.4,-0.42,-0.086275049,0.086275049,0,0,0.001,0.001,1
uazFkSdf,scatter,22503,Government spending_Budget deficit,0,-0.624776004,-0.865474457,-0.384077552,0.144265083,0.144265083,0.144265083,0.76904,-0.4814,0.9,0.93,-0.785734917,0.785734917,0.481396905,0,0.120349226,0.001,1
uazFkSdf,scatter,15663,Immigrant population_Economic growth,1,0.499424373,0.499424373,0.499424373,-0.894279746,-0.894279746,-0.894279746,-1.3937,0,0.4,0.44,-1.334279746,1.334279746,0,0,0.001,0.001,1
uazFkSdf,scatter,14559,Income tax rate_Poverty rate,3,0.553723697,0.553723697,0.553723697,1,1,1,0.44628,0,0,0.08,0.92,0.92,0,0,0.001,0.001,1
uazFkSdf,scatter,7356,Labor union participation_Corporate profits,2,0.279127638,0.279127638,0.279127638,-0.256649733,-0.256649733,-0.256649733,-0.53578,0,-0.4,-0.41,0.153350267,0.153350267,0,0,0.001,0.001,1
uazFkSdf,line,9355,Temperature_Crime rate,9,-0.54581299,-0.54581299,-0.54581299,-0.624776004,-0.624776004,-0.624776004,-0.07896,0,0.4,0.4,-1.024776004,1.024776004,0,0,0.001,0.001,1
